installation_id,latitude,longitude
ES_202177,43.4436478,-3.8383457
ES_202179,40.0746462,-0.2139151
ES_202172,38.320036,-0.5164989999999999
ES_202114,40.0541311,-0.3504199
ES_202106,40.0746462,-0.2139151
ES_202171,43.2026214,-2.7118886
ES_202153,43.69383089999999,-7.4415158
ES_202143,43.360121,-8.4116011
ES_202151,43.3026302,-2.9467358
ES_202159,43.69383089999999,-7.4415158
ES_202102,40.0183242,-0.3150755
ES_202054,40.0581543,-0.1831813
ES_201944,40.0728306,-0.2171675
ES_201943,39.1854551,-3.2738118
ES_201942,39.1854551,-3.2738118
ES_201854,43.5757754,-5.93965
ES_201855,37.19983,-6.9348
ES_201858,42.0172312,2.244446
ES_201856,38.6884458,-4.1078877
ES_201910,41.3037812,2.0103708
ES_201894,40.0446309,-0.1477435
ES_201940,42.9310485,-1.5044005
ES_642,43.539247,-8.0738001
ES_633,42.9194277,-8.4931647
ES_616,38.9114824,-0.5529002
ES_622,39.985828,-6.535875
ES_589,38.6293148,-0.7710328
ES_598,38.86495980000001,-0.397794
ES_605,39.7008653,-0.806557
ES_609,38.2973112,-0.742722
ES_613,39.0426577,-0.3107403
ES_611,39.6227319,-0.6864319999999999
ES_549,39.2865047,-0.4321928
ES_555,40.1252527,-0.0275248
ES_554,40.0189388,-0.2766779
ES_201,43.5647589,-5.718300600000001
ES_204,43.3079305,-5.878681500000001
ES_207,43.3052324,-5.7017028
ES_225,27.8089386,-15.4483623
ES_224,28.976692,-13.5263235
ES_236,42.8760548,-4.1630496
ES_573,39.9837993,0.0209881
ES_576,39.9397706,-0.1005932
ES_33,37.2282402,-6.9520286
ES_34,37.19983,-6.9348
ES_162,41.899614,0.2057108
ES_172,41.961384,0.1585692
ES_174,41.2210368,-0.3793816
ES_148,37.5094907,-4.6564204
ES_180,41.7213895,0.1149925
ES_181,41.6701743,-0.8710779999999999
ES_121,38.1961526,-3.6691067
ES_104,38.0805315,-3.7781454
ES_109,38.0821796,-3.7561924
ES_75,36.941669,-2.1325764
ES_55,36.1888142,-5.3915763
ES_57,36.7489747,-3.5180363
ES_53,37.2282402,-6.9520286
ES_43,36.990221,-1.900519
ES_76,36.7046364,-4.5066994
ES_115,37.9752754,-1.2368537
ES_106,38.0985199,-3.7669214
ES_132,36.7605939,-5.8137189
ES_514,41.7535737,0.5854288
ES_90007,37.57449,-0.9310534
ES_90001,38.4307118,-0.4425126
ES_90044,37.8881751,-4.7793835
ES_883,43.528987,-5.834025400000001
ES_90008,27.7780568,-17.9074683
ES_1058,37.4782139,-4.5930467
ES_90061,38.6182797,-6.7962032
ES_872,38.1042924,-3.6230516
ES_14014245,38.1921051,-4.8179035
ES_12624391,40.0715589,-0.2194109
ES_1031,37.5693225,-0.9626287
ES_90073,38.3262895,-6.7641446
ES_90071,37.2038003,-4.7226572
ES_90067,36.1811812,-5.385775499999999
ES_90072,36.9197889,-6.0758624
ES_90068,41.7721389,-1.1146301
ES_30212088,38.0521995,-1.2479316
ES_1021,40.30007680000001,-3.8166391
ES_1030,40.111569,-3.649586
ES_1018,42.5471139,-2.9138505
ES_455,41.5417678,1.6611487
ES_1015,42.9741804,-7.5103764
ES_436,41.4199632,2.22711
ES_424,41.11459,1.177292
ES_412,41.6972043,2.7178464
ES_1002,39.9913385,-6.5463156
ES_1007,43.1291291,-7.616843899999999
ES_227,27.9202202,-15.5474373
ES_249,41.9297676,-4.4934572
ES_271,42.82581039999999,-4.847863200000001
ES_393,41.4926949,2.1847705
ES_360,40.0593106,-3.8411186
ES_996,38.8842159,-6.8578832
ES_356,40.0448315,-3.836269399999999
ES_306,40.0244365,-3.9081967
ES_994,38.8852046,-6.9286128
ES_314,39.6005658,-3.134981
ES_320,40.0703925,-2.1374162
ES_299,40.5994005,-6.530716099999999
ES_323,38.7099286,-4.0926101
ES_296,40.9994143,-4.1187565
ES_288,42.5582333,-3.3207078
ES_282,41.5222976,-5.3924447
ES_349,40.0390929,-3.915016
ES_991,39.918265,-0.1132387
ES_976,38.8279247,-0.5822400999999999
ES_223,28.4976273,-13.8738031
ES_205,43.3079305,-5.878681500000001
ES_192,41.5497723,-0.6759612
ES_185,41.673296,-0.8675887
ES_199,43.3841542,-5.750709
ES_283,42.3432736,-5.5922005
ES_177,42.0360435,0.1284404
ES_79,37.3564999,-3.1617799
ES_149,38.0924974,-5.8205506
ES_147,37.2050359,-3.6431781
ES_963,41.3447646,2.1441774
ES_129,36.7209115,-4.5335917
ES_135,38.0881777,-3.7692644
ES_140,36.7285009,-4.446253
ES_119,38.0894713,-3.7641333
ES_955,41.285816,1.253858
ES_983,39.477416,-0.444632
ES_948,41.1102855,1.1911355
ES_90012,41.5235892,2.1492181
ES_936,42.22546639999999,2.2596543
ES_28054674,43.2192242,-2.026055
ES_90039,43.0829525,-2.1458558
ES_90017,38.0732861,-3.5889902
ES_862,38.2897569,-4.028678
ES_846,37.2525734,-1.7668473
ES_1035,37.57449,-0.9310534
ES_925,41.11459,1.177292
ES_90043,42.3504659,-3.689354499999999
ES_932,41.4850611,1.9233214
ES_933,41.6766714,2.4865897
ES_897,41.2809904,-4.6813648
ES_913,40.5614276,-3.2559221
ES_891,42.5782943,-5.5824052
ES_17674151,42.1278092,2.4551879
ES_919,38.6884458,-4.1078877
ES_90059,42.213241,2.5167492
ES_920,38.9333839,-1.714958
ES_90042,42.3431092,-3.6265298
ES_866,36.1888142,-5.3915763
ES_563,39.9676967,-0.059496
ES_90058,41.4032507,2.1933533
ES_567,39.9604442,-0.2432307
ES_28024123,41.6972043,2.7178464
ES_787,43.1342201,-2.0720027
ES_818,43.3488503,-4.050150500000001
ES_796,43.2634461,-2.2364283
ES_735,38.2040754,-1.3469587
ES_736,37.57925090000001,-0.9099551
ES_867,37.617362,-4.3244513
ES_745,42.563977,-1.3995637
ES_757,42.0645575,-1.6145231
ES_772,43.3592173,-3.0930087
ES_781,43.21104039999999,-3.1165019
ES_782,43.0476348,-2.0867844
ES_591,38.4155805,-0.5792692
ES_600,38.3440033,-0.537441
ES_842,41.6140917,-3.4019985
ES_873,42.5174791,-0.3617801
ES_1037,42.8055016,-1.7008188
ES_708,40.2868032,-3.9965924
ES_684,38.9855307,1.5281253
ES_1022,40.3699557,-3.4864498
ES_683,39.60568019999999,2.6735412
ES_686,39.5741802,3.1213587
ES_707,40.2692922,-3.766207
ES_695,42.1725573,-1.7471638
ES_702,40.1098823,-3.39055
ES_655,43.5164032,-8.1634485
ES_644,42.6493861,-8.8817715
ES_643,43.123903,-8.1394087
ES_875,40.4521911,-1.2818815
ES_641,42.7369086,-8.6586835
ES_452,41.5872063,1.6183046
ES_438,41.11459,1.177292
ES_828,41.35957000000001,2.1672
ES_513,42.0434905,2.9343614
ES_518,41.5531944,2.454264
ES_838,37.3559715,-4.842612
ES_667,43.2836941,-8.790201699999999
ES_669,42.8112147,-7.636672299999999
ES_408,41.128586,1.3408979
ES_411,41.1151991,1.209951
ES_827,43.558525,-5.8922134
ES_232,27.9793791,-15.3866028
ES_365,40.0274015,-3.9036975
ES_337,40.047893,-3.8376591
ES_350,38.5909581,-1.6930787
ES_332,39.9376221,-3.9180736
ES_820,28.2671086,-16.8080022
ES_358,40.0139565,-3.800219
ES_372,40.0157274,-3.8076405
ES_342,40.1102929,-3.8013492
ES_239,43.3600687,-4.0676181
ES_804,43.2939991,-2.9080396
ES_27,37.2697949,-4.541761500000001
ES_765,42.7529691,-3.0472917
ES_313,39.1293769,-3.1047119
ES_317,39.4074491,-3.2229575
ES_298,41.1215111,-4.2679542
ES_815,43.1455294,-2.9573616
ES_325,39.9579458,-3.8808112
ES_295,42.29253,-5.519119799999999
ES_310,38.5110646,-3.4948279
ES_297,41.7204018,-5.542638
ES_807,43.1684668,-2.3275097
ES_280,41.62267740000001,-4.7724839
ES_261,42.4157895,-3.1976688
ES_327,39.95,-3.85
ES_248,42.5537287,-6.7697262
ES_805,43.05016740000001,-2.1899706
ES_256,40.9277538,-4.0724552
ES_254,41.5136066,-5.7431035
ES_268,42.3504659,-3.689354499999999
ES_279,42.684132,-2.9256404
ES_292,40.9543971,-5.695233
ES_32,37.2142497,-7.4040153
ES_38,37.2484144,-3.7575075
ES_208,43.2942012,-6.3927634
ES_803,43.0242028,-3.0095967
ES_196,43.3313843,-5.775156
ES_776,43.2715921,-1.9689732
ES_2,36.9983499,-5.5765607
ES_164,41.9160344,-1.4388855
ES_178,41.8688985,-1.3120652
ES_20,37.4307948,-5.9736278
ES_775,43.3386276,-3.0537064
ES_158,41.4725443,-1.5650636
ES_151,38.1203201,-5.6920797
ES_761,43.208637,-2.7751137
ES_1508,43.456565,-7.888488099999999
ES_848,37.2896647,-5.9872536
ES_90056,28.2116927,-14.0218992
ES_159,41.4755606,-1.4785205
ES_165,41.6637868,-0.9059709
ES_171,42.1429801,0.2263217
ES_756,42.812526,-1.6457745
ES_979,39.4640456,-0.3463564
ES_981,39.3119362,-0.4011497
ES_992,38.9617746,-5.8769366
ES_176,41.2352969,-0.2927473
ES_962,41.6240808,0.6577687
ES_964,41.322715,2.0807894
ES_969,40.0669909,-0.1951648
ES_755,42.0675847,-1.6211484
ES_978,39.5081104,-0.4472784
ES_893,42.4157895,-3.1976688
ES_662,43.0872492,-8.2869478
ES_950,41.5544903,1.8784847
ES_749,42.8120961,-1.641869
ES_937,41.2631424,1.5945814
ES_914,39.868617,-4.3562015
ES_908,42.3605822,-3.6471162
ES_904,41.9481691,-4.5153954
ES_902,41.6681482,-4.7258306
ES_900,41.7319292,-4.6459259
ES_90050,41.5497723,-0.6759612
ES_693,42.4198552,-2.4686248
ES_666,42.1164741,-8.4568128
ES_90035,37.3870837,-6.2017649
ES_712,38.2125401,-0.5748924
ES_47005368,41.2809904,-4.6813648
ES_744,42.58764439999999,-1.7648352
ES_928,41.1712986,0.9677301
ES_929,41.3457696,2.1586429
ES_783,43.1291551,-2.0777515
ES_860,36.24304276183283,-5.431930297659466
ES_701,40.5072228,-3.3782386
ES_568,40.0746462,-0.2139151
ES_657,43.2772405,-8.603650199999999
ES_824,41.9177007,0.1894656
ES_841,37.1334677,-3.8244145
ES_825,41.543976,-0.6807359
ES_661,43.29625100000001,-8.3207431
ES_639,42.2905096,-7.823931699999999
ES_816,43.1434506,-2.9579897
ES_813,42.681369,-2.9148014
ES_618,38.9100515,-0.5568481
ES_640,43.314521,-8.5000668
ES_731,37.5777608,-0.9166755
ES_569,39.969706,-0.2453203
ES_711,40.3478094,-3.723127
ES_724,37.85411,-1.40833
ES_797,43.3239044,-3.1092946
ES_802,43.313433,-3.0109258
ES_680,39.8532672,3.1240239
ES_679,39.873902,4.3110871
ES_541,39.9902736,-0.072699
ES_691,42.1755356,-1.7474254
ES_674,42.061111,-7.7268994
ES_659,42.2231428,-8.539144
ES_604,39.2033565,-0.3113278
ES_536,39.9271423,-0.1986798
ES_649,43.314521,-8.5000668
ES_530,39.9706897,-0.2364763
ES_581,39.3814871,-0.4107509
ES_597,38.8775464,-0.3418927
ES_583,39.4145174,-0.7909233
ES_617,38.8863966,-0.5819443
ES_653,42.872455,-8.580727
ES_673,42.4432749,-8.8422559
ES_107,36.7196742,-4.5338264
ES_472,41.5523993,1.6805029
ES_92,38.0881777,-3.7692644
ES_527,40.0669909,-0.1951648
ES_526,35.8898822,-5.3163048
ES_520,41.4830268,2.3265148
ES_557,40.0581543,-0.1831813
ES_531,39.9397706,-0.1005932
ES_564,40.1746959,-0.0361533
ES_110,38.08757190000001,-3.7757456
ES_163,40.7759716,-0.5535578
ES_515,41.6472783,0.6900282999999999
ES_507,41.2444897,1.6169688
ES_519,41.3185183,1.2954606
ES_465,41.5669063,1.6666133
ES_390,41.4207931,1.997352
ES_509,41.4217607,2.0080958
ES_466,41.5300009,1.3908941
ES_404,41.5353966,2.0325527
ES_414,41.3293822,2.1410352
ES_415,42.8137266,0.7100167
ES_417,41.7175945,2.5411075
ES_454,41.5522861,1.6763538
ES_516,41.6017857,2.0927329
ES_384,41.9603974,3.0421159
ES_369,38.6448103,-3.4637397
ES_338,40.0298597,-3.916699
ES_331,40.0448315,-3.836269399999999
ES_504,42.2651664,2.9737597
ES_347,38.9195312,-1.7252937
ES_348,39.5811405,-3.8693481
ES_359,39.8414098,-3.7623479
ES_368,40.0408884,-3.8881697
ES_505,41.4136803,1.9660891
ES_167,41.7782616,0.4141164
ES_169,41.62939739999999,-0.7435632999999999
ES_90003,39.9028254,-1.7851755
ES_278,41.4886209,-2.5207608
ES_274,42.7978585,-5.628762
ES_303,39.579992,-3.8628843
ES_188,40.3598973,-1.140956
ES_221,43.5758146,-5.929888
ES_503,41.4294259,2.1448183
ES_244,43.2984512,-4.264103
ES_220,43.4048546,-5.8092836
ES_73,37.3897157,-6.5614536
ES_194,41.59539609999999,-0.9504132999999998
ES_443,41.5156593,2.1984041
ES_257,42.3443406,-3.6916455
ES_36,37.1720315,-3.6349598
ES_409,41.128586,1.3408979
ES_35,36.24304276183283,-5.431930297659466
ES_15,38.216687,-3.5157726
ES_14,36.7141768,-4.3300843
ES_10,36.9763337,-1.9148091
ES_407,42.0272145,2.2138289
ES_5,37.2884539,-4.8711658
ES_4,37.2871494,-4.8716327
ES_3,37.23152839999999,-3.5031333
ES_90062,41.5417678,1.6611487
ES_90009,28.0934632,-17.1137454
ES_90016,37.1623106,-4.1880866
ES_406,41.9568385,2.2841768
ES_90004,38.9150941,-0.5599438
ES_90032,41.482509,2.131431
ES_90030,42.0787223,-1.6493049
ES_90010,37.3465226,-6.0027949
ES_389,42.0114825,2.8254734
ES_966,41.7541999,0.7625584999999999
ES_1500,43.4106811,-3.777797999999999
ES_1507,42.3454379,-3.6479208
ES_388,41.3464912,1.8490409
ES_1013,42.2905096,-7.823931699999999
ES_1045,43.23815,-2.016703
ES_1028,40.4054714,-3.3615643
ES_1051,39.9761352,-0.1088428
ES_1033,37.6156944,-0.9892242
ES_381,40.5614276,-3.2559221
ES_1005,43.3190622,-8.3718319
ES_1000,38.9600311,-5.9607192
ES_379,40.5614276,-3.2559221
ES_32002644,42.197402,-7.802672400000001
ES_975,40.0746462,-0.2139151
ES_378,38.6410776,-3.4675075
ES_972,39.4480851,-0.3169267
ES_946,41.8271079,1.8922257
ES_267,41.7173639,-2.476531
ES_373,40.0390929,-3.915016
ES_905,41.6092942,-4.7258428
ES_921,41.1064637,1.1527108
ES_934,41.7047409,2.5171195
ES_922,41.4930863,2.1776868
ES_898,41.6914458,-4.6779487
ES_907,41.6182764,-4.726348
ES_345,38.6455429,-3.4534218
ES_364,38.87101699999999,-1.1054972
ES_935,41.0802392,1.1580779
ES_958,41.6304334,0.9018606
ES_965,41.45837239999999,2.1958387
ES_942,41.3297513,2.1413321
ES_944,41.5494971,2.2596238
ES_300,42.59836110000001,-5.5718779
ES_286,41.3927274,-5.6898468
ES_885,43.3630906,-5.2606454
ES_1088,38.6977709,-4.1062183
ES_880,41.6505052,-0.7675512999999999
ES_284,41.1593774,-4.4880614
ES_752,43.0817943,-1.9180561
ES_788,43.0848528,-2.1479772
ES_856,37.7770151,-3.8088789
ES_779,43.0848528,-2.1479772
ES_265,41.8493282,-1.9308854
ES_869,37.1584636,-5.9244808
ES_871,36.6724825,-4.484039999999999
ES_874,41.4251659,-0.4968106
ES_748,42.5660253,-2.0052739
ES_729,37.6853306,-1.7001609
ES_718,40.5943969,-3.2258915
ES_262,41.6633635,-3.6963059
ES_676,39.6455071,2.6796665
ES_703,40.4983322,-3.5675982
ES_664,43.0872492,-8.2869478
ES_714,40.3896431,-3.4074971
ES_717,40.4552498,-3.4892523
ES_562,39.9642787,-0.2456347
ES_214,43.3406791,-5.981779
ES_656,43.0883334,-8.2041034
ES_652,42.3922276,-8.6593258
ES_203,43.3079305,-5.878681500000001
ES_580,38.7725324,-0.424154
ES_593,38.5883042,-0.0681476
ES_631,43.1289615,-8.0511901
ES_582,39.4145584,-0.7818343999999999
ES_635,42.1828254,-7.1114728
ES_211,43.5191858,-6.7228476
ES_658,42.0735315,-8.6264926
ES_571,39.8895925,-0.0848302
ES_450,41.3170951,1.1756127
ES_457,41.449072,2.200892
ES_458,41.262476,1.1709847
ES_469,41.4869736,2.0772832
ES_138,36.7489747,-3.5180363
ES_467,41.3176051,1.175956
ES_470,42.213241,2.5167492
ES_474,41.5411612,1.6867807
ES_494,41.3868963,2.1394206
ES_193,41.7216066,0.1154401
ES_574,39.6801121,-0.2784001
ES_543,38.4102285,-0.5163312
ES_533,39.8895925,-0.0848302
ES_558,39.94394,-0.1221708
ES_546,38.8279247,-0.5822400999999999
ES_182,41.5373628,-0.6838282
ES_183,41.5373628,-0.6838282
ES_523,41.4284577,2.2260349
ES_506,41.669674,0.554149
ES_510,41.48959199999999,2.085602
ES_550,39.3794025,-0.412261
ES_556,39.9695779,-0.2336875
ES_501,41.482509,2.131431
ES_498,41.7477397,1.8054195
ES_175,40.7899893,-0.8167746
ES_442,41.451069,1.6971079
ES_428,40.8125777,0.5214423
ES_435,41.2052276,1.6641095
ES_429,41.5379451,0.8271928
ES_130,38.0926658,-3.7706922
ES_230,28.4563705,-16.2596444
ES_216,43.3890055,-6.3309155
ES_84,38.090178,-3.7830182
ES_423,41.5470669,0.8234482999999999
ES_399,41.4859096,1.919275
ES_126,36.7691911,-4.1060031
ES_398,42.1181833,2.7651488
ES_363,40.0317824,-3.8448319
ES_114,37.2038495,-3.5974547
ES_351,39.9467579,-4.8320211
ES_343,39.7827367,-4.1768309
ES_324,39.95,-3.85
ES_100,38.087786,-3.7784787
ES_319,39.3963275,-3.120526
ES_90,38.1123046,-3.7614443
ES_304,39.949634,-3.738774
ES_302,42.3496946,-3.6537709
ES_301,40.9055786,-4.0048951
ES_179,41.6918252,-0.8245456
ES_168,41.325852,-0.4272477
ES_146,38.0912323,-3.7869168
ES_166,40.4521911,-1.2818815
ES_72,37.2202608,-3.5908251
ES_316,40.8446577,-1.8831987
ES_308,39.9850571,-3.3678641
ES_335,40.075707,-3.8604247
ES_887,43.3527271,-3.9423223
ES_65,36.1888142,-5.3915763
ES_103,38.0805315,-3.7781454
ES_30,37.4353399,-4.789873099999999
ES_44,37.9752754,-1.2368537
ES_67,36.179738,-5.4371793
ES_68,37.3648474,-5.8793557
ES_51,36.7543968,-5.8186085
ES_16,37.2282402,-6.9520286
ES_18,36.6670407,-6.1312443
ES_26,37.4680452,-4.5078514
ES_21,38.0691704,-3.5893123
ES_90057,42.3180205,-2.0721405
ES_82,38.090178,-3.7830182
ES_93,38.0981133,-3.7695573
ES_54,36.1811812,-5.385775499999999
ES_17,36.7140155,-6.1085232
ES_91,38.0987652,-3.7722661
ES_926,41.099583,1.1670784
ES_1062,42.0010427,-4.5502453
ES_924,41.0853358,1.1700929
ES_896,41.5492853,-5.6254674
ES_1046,43.2814268,-2.9836077
ES_1060,37.4528427,-4.8147652
ES_1044,43.0585033,-2.4924427
ES_1055,37.7081,-3.96969
ES_899,41.6337411,-4.7050824
ES_918,39.2755883,-2.5917218
ES_1038,43.0916135,-2.4357066
ES_1039,43.24563699999999,-2.8930297
ES_1027,40.4465241,-3.5501961
ES_1043,42.850325,-2.7172235
ES_1040,43.360402,-3.09753
ES_1003,38.6931071,-6.4025255
ES_61373717,42.8318217,-2.7420538
ES_1004,39.4178169,-5.8933694
ES_974,40.0446292,-0.1526022
ES_980,39.5728315,-0.3108452
ES_947,41.7343822,0.4464245
ES_1025,40.4398641,-3.7189394
ES_943,41.7156766,0.7626304
ES_957,41.7302982,1.8112209
ES_28542751,40.299421,-3.476809
ES_892,42.3588277,-3.648727
ES_845,37.2282402,-6.9520286
ES_855,37.2282402,-6.9520286
ES_915,38.9854256,-3.917593
ES_882,43.5877915,-5.935658300000001
ES_927,41.8165343,0.7319206
ES_959,41.5478975,2.255087
ES_90020,42.8884663,-8.6875659
ES_1042,43.3589458,-3.0823747
ES_90023,40.2356406,-3.8377033
ES_837,40.0153189,-3.8026876
ES_843,42.29253,-5.519119799999999
ES_721,37.9643192,-1.2097291
ES_817,43.3214051,-3.0052973
ES_812,43.06470170000001,-2.9966019
ES_1029,40.35776250000001,-3.7051201
ES_877,41.6655342,-0.8556467999999999
ES_1501,36.6612122,-6.1358874
ES_84435890,41.5128796,-2.5594214
ES_687,42.4289872,-2.5584991
ES_768,43.3589458,-3.0823747
ES_786,43.25777009999999,-1.9646339
ES_764,42.86480299999999,-2.668302
ES_746,42.1717973,-1.6870303
ES_732,37.5777608,-0.9166755
ES_750,42.8302006,-1.6067709
ES_741,42.8817479,-2.1873969
ES_716,40.351544,-3.3707473
ES_719,35.2907255,-2.9386082
ES_705,40.024546,-3.6175832
ES_743,42.7824563,-1.3757446
ES_690,42.29124849999999,-1.9465764
ES_637,43.4626095,-8.2403785
ES_638,42.5740376,-8.9983896
ES_700,40.4653704,-3.5951518
ES_645,42.6493861,-8.8817715
ES_629,42.7164855,-7.448254199999999
ES_694,42.228398,-1.8520386
ES_626,38.5632051,-6.3558468
ES_685,39.4696851,3.148297
ES_678,38.9222576,1.4242621
ES_620,38.8863966,-0.5819443
ES_625,39.0343708,-5.71024
ES_575,39.9837993,0.0209881
ES_630,43.3343588,-8.4728194
ES_648,43.095475,-8.399745
ES_634,42.78427569999999,-8.8882891
ES_545,39.6657776,-0.2551343
ES_624,38.7175522,-5.2193272
ES_565,40.0183242,-0.3150755
ES_570,39.9478215,-0.1659587
ES_552,39.8307315,-0.1680012
ES_534,40.0550837,-0.1735422
ES_439,42.04894640000001,2.955524
ES_539,39.959534,-0.2165526
ES_445,41.997148,2.8162189
ES_614,39.5992885,-0.5600058
ES_537,39.8539503,-0.1553504
ES_607,39.9616648,-0.0727471
ES_535,39.96628949999999,-0.2286486
ES_367,40.04262689999999,-3.9024482
ES_529,40.0746462,-0.2139151
ES_595,38.4372517,-0.6381854
ES_366,40.0139565,-3.800219
ES_599,39.1475014,-0.5248347
ES_538,40.1323433,-0.0107509
ES_544,39.434612,-0.7768106
ES_590,38.3841032,-0.7668469
ES_508,41.9747181,3.0720206
ES_586,39.4744988,-0.4126969
ES_486,41.6093897,2.2467489
ES_493,41.5276909,1.7558962
ES_584,39.4315189,-0.8579818
ES_484,41.9158226,0.2164994
ES_483,41.5582521,1.0173083
ES_449,41.6938394,0.5949571
ES_453,41.4637537,1.7003706
ES_481,41.8190759,2.2325753
ES_560,41.3873974,2.168568
ES_578,39.765671,-0.3564784
ES_497,41.3323554,1.7673991
ES_410,41.2281062,0.5435091
ES_500,41.5650881,1.9974344
ES_499,41.9075684,2.2868872
ES_416,37.9752754,-1.2368537
ES_421,41.9921926,2.8053209
ES_418,41.7360433,0.5903321
ES_425,41.4083877,2.0032222
ES_396,41.4850611,1.9233214
ES_491,41.4356117,2.0208869
ES_395,41.3149337,1.6601791
ES_463,41.4527421,1.6866499
ES_401,41.345493,2.142764
ES_447,41.3329666,2.0951918
ES_353,38.6421688,-3.4586543
ES_354,38.6448056,-3.4531607
ES_440,42.2445647,1.9753088
ES_448,42.2029557,2.6935753
ES_357,40.0448315,-3.836269399999999
ES_431,41.4295347,2.2118923
ES_326,39.9613279,-3.8820764
ES_459,41.462869,1.6635606
ES_413,41.6759077,2.7771024
ES_307,39.2919654,-2.4207
ES_330,39.9645148,-4.837377
ES_426,41.2696723,1.6077791
ES_346,39.6863733,-3.766326
ES_341,40.6441391,-3.3383533
ES_355,38.6448056,-3.4531607
ES_479,41.45801489999999,2.0197664
ES_471,42.0114372,2.8190413
ES_487,41.6325363,0.8764978999999999
ES_475,41.10441,1.198148
ES_250,42.7967429,-5.6224993
ES_240,43.3600687,-4.0676181
ES_242,43.4428796,-3.8388889
ES_291,42.0373522,-4.5207909
ES_290,42.2125736,-4.43387
ES_311,38.9333839,-1.714958
ES_293,41.6303025,-4.691548399999999
ES_329,38.6835172,-4.087474
ES_19,37.4307948,-5.9736278
ES_39,36.5316485,-6.1831947
ES_226,28.3842136,-16.3562085
ES_222,28.1222699,-16.5768911
ES_229,28.047908,-16.6289423
ES_247,43.35309729999999,-3.9496483
ES_219,43.3832383,-5.7107828
ES_213,43.2615592,-5.6742538
ES_210,43.2942012,-6.3927634
ES_202,43.5647589,-5.718300600000001
ES_186,40.3598973,-1.140956
ES_190,41.6536141,-0.8693607
ES_170,41.4074528,-0.4611438
ES_187,41.7216066,0.1154401
ES_184,41.6918252,-0.8245456
ES_157,41.3836473,-0.8526212
ES_153,37.35743739999999,-5.8675817
ES_161,41.6505977,-0.8820785
ES_160,41.6775743,-0.8730758
ES_155,36.6867208,-6.1158243
ES_154,37.2865803,-5.924239099999999
ES_13,37.3640191,-6.6815182
ES_134,37.383784,-6.8422248
ES_118,38.0981133,-3.7695573
ES_142,38.0951601,-3.7765276
ES_136,37.1447038,-3.6723867
ES_143,38.0914641,-3.7885062
ES_145,38.0881777,-3.7692644
ES_90015,37.2211455,-6.880794
ES_14515134,37.248164,-4.5837239
ES_124,38.1123046,-3.7614443
ES_9,36.666609,-6.115514
ES_90028,28.9937063,-13.6073332
ES_90013,36.7356241,-4.5495489
ES_1504,38.1592689,-2.9975567
ES_102,37.2393246,-3.5647044
ES_1053,40.0105152,-3.0074463
ES_1049,43.275175,-2.0311055
ES_1047,43.2929071,-1.9665082
ES_970,40.0403351,-0.1806126
ES_968,41.0743152,1.1782226
ES_956,40.4167754,-3.7037902
ES_967,41.9883703,1.5090862
ES_982,37.9752754,-1.2368537
ES_101,38.0881777,-3.7692644
ES_1009,42.3478263,-7.964735300000001
ES_999,39.15464850000001,-5.9033513
ES_1010,43.1553189,-8.539144
ES_1014,42.2094968,-8.7413626
ES_692,40.4167754,-3.7037902
ES_90048,28.2332198,-16.8324282
ES_90051,39.3706342,-3.1807364
ES_90066,39.9423071,-5.7464388
ES_930,41.1618806,1.0795502
ES_90024,39.8336176,-4.2836006
ES_90026,41.6040772,0.8782392
ES_88,37.7795941,-3.784905699999999
ES_90036,38.7249892,-6.6710305
ES_90027,39.3963275,-3.120526
ES_90034,37.3870837,-6.2017649
ES_97,38.090178,-3.7830182
ES_90037,38.9172476,-6.4878944
ES_906,41.6092942,-4.7258428
ES_87,36.9474773,-3.5528045
ES_1510,43.45994659999999,-8.255815499999999
ES_766,43.2841226,-2.7065877
ES_997,38.9626687,-5.8677338
ES_903,40.5405463,-5.7814264
ES_854,37.2282402,-6.9520286
ES_849,37.9964858,-4.4308124
ES_868,36.1888142,-5.3915763
ES_83,37.3875697,-6.3368981
ES_833,38.8642686,-6.2079088
ES_831,39.9613914,-0.2185127
ES_826,41.5373628,-0.6838282
ES_78,36.9898027,-2.5873053
ES_810,43.2913189,-3.0166329
ES_790,43.2129797,-3.1340551
ES_858,37.3957157,-5.8828116
ES_670,42.6946857,-8.6875659
ES_671,42.4432749,-8.8422559
ES_668,43.2772405,-8.603650199999999
ES_628,42.41752410000001,-6.9997688
ES_636,43.0022978,-9.1456153
ES_623,40.0510607,-6.2156962
ES_665,42.2973167,-7.642265999999998
ES_663,42.8586067,-8.6985716
ES_566,40.1484377,0.0332822
ES_594,38.9906707,-0.5053644
ES_12,37.9018009,-4.7622871
ES_37,37.1837988,-4.449727
ES_22,37.165663,-4.7058288
ES_559,40.0581543,-0.1831813
ES_46,37.2282402,-6.9520286
ES_40,38.0114236,-3.3712457
ES_52,37.2288942,-6.8954258
ES_45,38.2117327,-5.1374873
ES_561,37.9752754,-1.2368537
ES_11,36.9529106,-2.4919499
ES_894,40.7409663,-4.469676499999999
ES_1,38.18977690000001,-5.019546200000001
ES_90002,42.5945938,-0.8461334
ES_90018,37.4533248,-6.2246401
ES_1048,42.86480299999999,-2.668302
ES_1036,43.2247444,-1.9117557
ES_1012,43.12165220000001,-7.5843171
ES_1016,42.9697054,-7.508116999999999
ES_1017,43.2821638,-8.2110454
ES_1034,37.6156944,-0.9892242
